Subject,Seed,Chain,Iter,dots,x,y
A1V6UQJQPTXSR3,8,2,14,7,-49,-177
A1V6UQJQPTXSR3,8,2,14,8,-20,-177
A1V6UQJQPTXSR3,8,2,14,9,14,-184
A1V6UQJQPTXSR3,8,2,14,10,48,-184
A1V6UQJQPTXSR3,8,2,14,11,30,-202
A1V6UQJQPTXSR3,8,2,14,12,4,-208
A1V6UQJQPTXSR3,8,2,14,13,-20,-206
A1V6UQJQPTXSR3,8,2,14,14,-47,-208
A1V6UQJQPTXSR3,8,2,14,15,-80,-190
A2749DC85C9H0F,8,2,15,1,-75,-193
A2749DC85C9H0F,8,2,15,2,-68,-162
A2749DC85C9H0F,8,2,15,3,-51,-204
A2749DC85C9H0F,8,2,15,4,-46,-174
A2749DC85C9H0F,8,2,15,5,-27,-210
A2749DC85C9H0F,8,2,15,6,-23,-181
A2749DC85C9H0F,8,2,15,7,0,-223
A2749DC85C9H0F,8,2,15,8,6,-188
A2749DC85C9H0F,8,2,15,9,41,-219
A2749DC85C9H0F,8,2,15,10,-22,-2
A2749DC85C9H0F,8,2,15,11,-15,26
A2749DC85C9H0F,8,2,15,12,4,-11
A2749DC85C9H0F,8,2,15,13,8,17
A2749DC85C9H0F,8,2,15,14,82,-116
A2749DC85C9H0F,8,2,15,15,87,-85
A1U58BHNI9ECGV,8,2,16,1,49,-105
A1U58BHNI9ECGV,8,2,16,2,60,-84
A1U58BHNI9ECGV,8,2,16,3,-26,-210
A1U58BHNI9ECGV,8,2,16,4,-66,-202
A1U58BHNI9ECGV,8,2,16,5,-92,-193
A1U58BHNI9ECGV,8,2,16,6,-104,-181
A1U58BHNI9ECGV,8,2,16,7,-26,-181
A1U58BHNI9ECGV,8,2,16,8,-43,-177
A1U58BHNI9ECGV,8,2,16,9,-64,-170
A1U58BHNI9ECGV,8,2,16,10,-88,-163
A1U58BHNI9ECGV,8,2,16,11,-8,-214
A1U58BHNI9ECGV,8,2,16,12,-57,-19
A1U58BHNI9ECGV,8,2,16,13,-35,-1
A1U58BHNI9ECGV,8,2,16,14,-37,16
A1U58BHNI9ECGV,8,2,16,15,-75,7
A30ZBG4SIBCC2A,8,2,17,1,-61,-71
A30ZBG4SIBCC2A,8,2,17,2,-39,-61
A30ZBG4SIBCC2A,8,2,17,3,-69,-46
A30ZBG4SIBCC2A,8,2,17,4,-51,-34
A30ZBG4SIBCC2A,8,2,17,5,19,-174
A30ZBG4SIBCC2A,8,2,17,6,48,-161
A30ZBG4SIBCC2A,8,2,17,7,-81,-206
A30ZBG4SIBCC2A,8,2,17,8,-93,-186
A30ZBG4SIBCC2A,8,2,17,9,-115,-172
A30ZBG4SIBCC2A,8,2,17,10,-122,-154
A30ZBG4SIBCC2A,8,2,17,11,-109,-141
A30ZBG4SIBCC2A,8,2,17,12,-91,-161
A30ZBG4SIBCC2A,8,2,17,13,-73,-176
A30ZBG4SIBCC2A,8,2,17,14,-60,-197
A30ZBG4SIBCC2A,8,2,17,15,-137,-141
AMHZ8D856PO3F,8,2,18,1,-94,-175
AMHZ8D856PO3F,8,2,18,2,-72,-163
AMHZ8D856PO3F,8,2,18,3,-111,-153
AMHZ8D856PO3F,8,2,18,4,-85,-142
AMHZ8D856PO3F,8,2,18,5,-141,-117
AMHZ8D856PO3F,8,2,18,6,-121,-113
AMHZ8D856PO3F,8,2,18,7,-151,-96
AMHZ8D856PO3F,8,2,18,8,-124,-89
AMHZ8D856PO3F,8,2,18,9,-98,-117
AMHZ8D856PO3F,8,2,18,10,83,-176
AMHZ8D856PO3F,8,2,18,11,40,-157
AMHZ8D856PO3F,8,2,18,12,33,-133
AMHZ8D856PO3F,8,2,18,13,-78,-31
AMHZ8D856PO3F,8,2,18,14,-56,-38
AMHZ8D856PO3F,8,2,18,15,-53,-16
AA7BTDZQNHW5,8,2,19,1,-100,-158
AA7BTDZQNHW5,8,2,19,2,-114,-136
AA7BTDZQNHW5,8,2,19,3,-128,-115
AA7BTDZQNHW5,8,2,19,4,-119,-88
AA7BTDZQNHW5,8,2,19,5,-107,-115
AA7BTDZQNHW5,8,2,19,6,-88,-136
AA7BTDZQNHW5,8,2,19,7,-17,-170
AA7BTDZQNHW5,8,2,19,8,13,-159
AA7BTDZQNHW5,8,2,19,9,-32,-128
AA7BTDZQNHW5,8,2,19,10,-4,-122
AA7BTDZQNHW5,8,2,19,11,-51,-92
AA7BTDZQNHW5,8,2,19,12,-14,-90
AA7BTDZQNHW5,8,2,19,13,-89,-56
AA7BTDZQNHW5,8,2,19,14,-51,-30
AA7BTDZQNHW5,8,2,19,15,-51,-65
A1YEYQ5CCMY24R,8,2,20,1,-90,-165
A1YEYQ5CCMY24R,8,2,20,2,-80,-144
A1YEYQ5CCMY24R,8,2,20,3,-115,-151
A1YEYQ5CCMY24R,8,2,20,4,-131,-128
A1YEYQ5CCMY24R,8,2,20,5,-103,-132
A1YEYQ5CCMY24R,8,2,20,6,-118,-107
A1YEYQ5CCMY24R,8,2,20,7,-86,-86
A1YEYQ5CCMY24R,8,2,20,8,-29,-59
A1YEYQ5CCMY24R,8,2,20,9,-27,-92
A1YEYQ5CCMY24R,8,2,20,10,-18,-118
A1YEYQ5CCMY24R,8,2,20,11,9,-148
A1YEYQ5CCMY24R,8,2,20,12,21,-192
A1YEYQ5CCMY24R,8,2,20,13,49,-188
A1YEYQ5CCMY24R,8,2,20,14,39,-141
A1YEYQ5CCMY24R,8,2,20,15,30,-109
base8_3,8,3,1,1,-32.57,53.22
base8_3,8,3,1,2,154.05,-90.92
base8_3,8,3,1,3,-131.31,-108.03
base8_3,8,3,1,4,-131.78,60.69
base8_3,8,3,1,5,95.63,-60.38
base8_3,8,3,1,6,110.82,188.8
base8_3,8,3,1,7,-26.8,-153.94
base8_3,8,3,1,8,-59.05,-5.23
base8_3,8,3,1,9,-171.84,63.04
base8_3,8,3,1,10,20.51,-108.05
base8_3,8,3,1,11,-155.05,147.84
base8_3,8,3,1,12,35.51,-63.85
base8_3,8,3,1,13,-93.49,-4.53
base8_3,8,3,1,14,162.8,-135.24
base8_3,8,3,1,15,-16.77,7.72
A31Z5TPD8QKE26,8,3,2,1,8,-172
A31Z5TPD8QKE26,8,3,2,2,17,-129
A31Z5TPD8QKE26,8,3,2,3,50,-92
A31Z5TPD8QKE26,8,3,2,4,114,-87
A31Z5TPD8QKE26,8,3,2,5,146,-126
A31Z5TPD8QKE26,8,3,2,6,-157,-32
A31Z5TPD8QKE26,8,3,2,7,-149,128
A31Z5TPD8QKE26,8,3,2,8,-107,72
A31Z5TPD8QKE26,8,3,2,9,-123,21
A31Z5TPD8QKE26,8,3,2,10,-56,7
A31Z5TPD8QKE26,8,3,2,11,-57,61
A31Z5TPD8QKE26,8,3,2,12,91,146
A31Z5TPD8QKE26,8,3,2,13,-8,-79
A31Z5TPD8QKE26,8,3,2,14,-64,-55
A31Z5TPD8QKE26,8,3,2,15,13,7
A3SJSRPM5Y9BD3,8,3,3,1,92,115
A3SJSRPM5Y9BD3,8,3,3,2,-214,17
A3SJSRPM5Y9BD3,8,3,3,3,-142,116
A3SJSRPM5Y9BD3,8,3,3,4,-127,-29
A3SJSRPM5Y9BD3,8,3,3,5,-62,89
A3SJSRPM5Y9BD3,8,3,3,6,1,-153
A3SJSRPM5Y9BD3,8,3,3,7,109,-167
A3SJSRPM5Y9BD3,8,3,3,8,60,1
A3SJSRPM5Y9BD3,8,3,3,9,-41,-39
A3SJSRPM5Y9BD3,8,3,3,10,-31,-105
A3SJSRPM5Y9BD3,8,3,3,11,6,47
A3SJSRPM5Y9BD3,8,3,3,12,-31,15
A3SJSRPM5Y9BD3,8,3,3,13,67,-89
A3SJSRPM5Y9BD3,8,3,3,14,119,-38
A3SJSRPM5Y9BD3,8,3,3,15,43,-150
ADWDNBND4BW94,8,3,4,1,-225,12
ADWDNBND4BW94,8,3,4,2,-163,-22
ADWDNBND4BW94,8,3,4,3,-148,123
ADWDNBND4BW94,8,3,4,4,-59,82
ADWDNBND4BW94,8,3,4,5,154,54
ADWDNBND4BW94,8,3,4,6,104,-157
ADWDNBND4BW94,8,3,4,7,-10,-123
ADWDNBND4BW94,8,3,4,8,-44,-56
ADWDNBND4BW94,8,3,4,9,-37,-31
ADWDNBND4BW94,8,3,4,10,35,17
ADWDNBND4BW94,8,3,4,11,110,4
ADWDNBND4BW94,8,3,4,12,124,-43
ADWDNBND4BW94,8,3,4,13,103,-82
ADWDNBND4BW94,8,3,4,14,60,-110
ADWDNBND4BW94,8,3,4,15,27,-110
A2QX30PEG8W87U,8,3,5,1,-193,9
A2QX30PEG8W87U,8,3,5,2,-143,-13
A2QX30PEG8W87U,8,3,5,3,-169,140
A2QX30PEG8W87U,8,3,5,4,-51,111
A2QX30PEG8W87U,8,3,5,5,131,-173
A2QX30PEG8W87U,8,3,5,6,190,-74
A2QX30PEG8W87U,8,3,5,7,60,-159
A2QX30PEG8W87U,8,3,5,8,48,-128
A2QX30PEG8W87U,8,3,5,9,30,-91
A2QX30PEG8W87U,8,3,5,10,-8,-71
A2QX30PEG8W87U,8,3,5,11,14,-21
A2QX30PEG8W87U,8,3,5,12,63,-4
A2QX30PEG8W87U,8,3,5,13,108,-19
A2QX30PEG8W87U,8,3,5,14,110,-52
A2QX30PEG8W87U,8,3,5,15,96,-88
A15YUZ5RUNA6FI,8,3,6,1,-195,9
A15YUZ5RUNA6FI,8,3,6,2,-145,-10
A15YUZ5RUNA6FI,8,3,6,3,-51,83
A15YUZ5RUNA6FI,8,3,6,4,-157,133
A15YUZ5RUNA6FI,8,3,6,5,-57,-107
A15YUZ5RUNA6FI,8,3,6,6,-45,-151
A15YUZ5RUNA6FI,8,3,6,7,-14,-179
A15YUZ5RUNA6FI,8,3,6,8,17,-187
A15YUZ5RUNA6FI,8,3,6,9,71,-164
A15YUZ5RUNA6FI,8,3,6,10,113,-176
A15YUZ5RUNA6FI,8,3,6,11,63,-122
A15YUZ5RUNA6FI,8,3,6,12,61,-83
A15YUZ5RUNA6FI,8,3,6,13,17,-73
A15YUZ5RUNA6FI,8,3,6,14,-19,-77
A15YUZ5RUNA6FI,8,3,6,15,53,-48
AFRKF8A7A4XSY,8,3,7,1,-130,87
AFRKF8A7A4XSY,8,3,7,2,-35,138
AFRKF8A7A4XSY,8,3,7,3,3,99
AFRKF8A7A4XSY,8,3,7,4,51,-134
AFRKF8A7A4XSY,8,3,7,5,26,-95
AFRKF8A7A4XSY,8,3,7,6,-34,-128
AFRKF8A7A4XSY,8,3,7,7,-30,-104
AFRKF8A7A4XSY,8,3,7,8,35,-65
AFRKF8A7A4XSY,8,3,7,9,75,-87
AFRKF8A7A4XSY,8,3,7,10,108,-119
AFRKF8A7A4XSY,8,3,7,11,119,-152
AFRKF8A7A4XSY,8,3,7,12,41,37
AFRKF8A7A4XSY,8,3,7,13,103,-27
AFRKF8A7A4XSY,8,3,7,14,17,-15
AFRKF8A7A4XSY,8,3,7,15,-52,35
A1GGD3JPZKKA1A,8,3,8,1,-56,-166
A1GGD3JPZKKA1A,8,3,8,2,-93,-132
A1GGD3JPZKKA1A,8,3,8,3,25,-178
A1GGD3JPZKKA1A,8,3,8,4,-10,-139
A1GGD3JPZKKA1A,8,3,8,5,78,-145
A1GGD3JPZKKA1A,8,3,8,6,46,-102
A1GGD3JPZKKA1A,8,3,8,7,44,31
A1GGD3JPZKKA1A,8,3,8,8,-108,155
A1GGD3JPZKKA1A,8,3,8,9,-51,103
A1GGD3JPZKKA1A,8,3,8,10,11,74
A1GGD3JPZKKA1A,8,3,8,11,-40,-94
A1GGD3JPZKKA1A,8,3,8,12,-71,-51
A1GGD3JPZKKA1A,8,3,8,13,120,99
A1GGD3JPZKKA1A,8,3,8,14,133,27
A1GGD3JPZKKA1A,8,3,8,15,174,79
A9HZ8CQHTRF3S,8,3,9,1,-43,142
A9HZ8CQHTRF3S,8,3,9,2,-30,85
A9HZ8CQHTRF3S,8,3,9,3,37,37
A9HZ8CQHTRF3S,8,3,9,4,70,-12
A9HZ8CQHTRF3S,8,3,9,5,129,-3
A9HZ8CQHTRF3S,8,3,9,6,130,59
A9HZ8CQHTRF3S,8,3,9,7,-15,-131
A9HZ8CQHTRF3S,8,3,9,8,27,-124
A9HZ8CQHTRF3S,8,3,9,9,39,-187
A9HZ8CQHTRF3S,8,3,9,10,-34,-190
A9HZ8CQHTRF3S,8,3,9,11,-65,-125
A9HZ8CQHTRF3S,8,3,9,12,-103,-77
A9HZ8CQHTRF3S,8,3,9,13,-169,-131
A9HZ8CQHTRF3S,8,3,9,14,-88,-171
A9HZ8CQHTRF3S,8,3,9,15,-41,-80
A1FIY55XZLEFTT,8,3,10,1,-142,-124
A1FIY55XZLEFTT,8,3,10,2,-94,-149
A1FIY55XZLEFTT,8,3,10,3,-55,-157
A1FIY55XZLEFTT,8,3,10,4,1,-165
A1FIY55XZLEFTT,8,3,10,5,-83,-83
A1FIY55XZLEFTT,8,3,10,6,-65,-104
A1FIY55XZLEFTT,8,3,10,7,-37,-116
A1FIY55XZLEFTT,8,3,10,8,10,-108
A1FIY55XZLEFTT,8,3,10,9,-33,-72
A1FIY55XZLEFTT,8,3,10,10,48,-40
A1FIY55XZLEFTT,8,3,10,11,52,6
A1FIY55XZLEFTT,8,3,10,12,80,0
A1FIY55XZLEFTT,8,3,10,13,115,33
A1FIY55XZLEFTT,8,3,10,14,-65,48
A1FIY55XZLEFTT,8,3,10,15,-93,66
A26X054UJOBN6K,8,3,11,1,-137,-147
A26X054UJOBN6K,8,3,11,2,-101,-159
A26X054UJOBN6K,8,3,11,3,-58,-170
A26X054UJOBN6K,8,3,11,4,-4,-178
A26X054UJOBN6K,8,3,11,5,-101,-112
A26X054UJOBN6K,8,3,11,6,-70,-135
A26X054UJOBN6K,8,3,11,7,-37,-136
A26X054UJOBN6K,8,3,11,8,-6,-123
A26X054UJOBN6K,8,3,11,9,-77,31
A26X054UJOBN6K,8,3,11,10,-70,74
A26X054UJOBN6K,8,3,11,11,6,-33
A26X054UJOBN6K,8,3,11,12,31,-9
A26X054UJOBN6K,8,3,11,13,78,24
A26X054UJOBN6K,8,3,11,14,9,5
A26X054UJOBN6K,8,3,11,15,55,4
A25MAA14V6FLE3,8,3,12,1,-142,-169
A25MAA14V6FLE3,8,3,12,2,-123,-140
A25MAA14V6FLE3,8,3,12,3,-96,-192
A25MAA14V6FLE3,8,3,12,4,-79,-153
A25MAA14V6FLE3,8,3,12,5,-57,-208
A25MAA14V6FLE3,8,3,12,6,2,-209
A25MAA14V6FLE3,8,3,12,7,-41,-165
A25MAA14V6FLE3,8,3,12,8,9,-154
A25MAA14V6FLE3,8,3,12,9,107,-71
A25MAA14V6FLE3,8,3,12,10,141,-68
A25MAA14V6FLE3,8,3,12,11,157,-46
A25MAA14V6FLE3,8,3,12,12,116,-43
A25MAA14V6FLE3,8,3,12,13,146,-23
A25MAA14V6FLE3,8,3,12,14,-64,34
A25MAA14V6FLE3,8,3,12,15,-77,56
A2YIOCWN9618U4,8,3,13,1,-115,-190
A2YIOCWN9618U4,8,3,13,2,-102,-151
A2YIOCWN9618U4,8,3,13,3,-82,-200
A2YIOCWN9618U4,8,3,13,4,-66,-158
A2YIOCWN9618U4,8,3,13,5,-51,-216
A2YIOCWN9618U4,8,3,13,6,-37,-169
A2YIOCWN9618U4,8,3,13,7,-16,-220
A2YIOCWN9618U4,8,3,13,8,6,-181
A2YIOCWN9618U4,8,3,13,9,103,-90
A2YIOCWN9618U4,8,3,13,10,97,-66
A2YIOCWN9618U4,8,3,13,11,119,-42
A2YIOCWN9618U4,8,3,13,12,142,-63
A2YIOCWN9618U4,8,3,13,13,129,-91
A2YIOCWN9618U4,8,3,13,14,-44,12
A2YIOCWN9618U4,8,3,13,15,-75,36
A1N5NKNM61DTE9,8,3,14,1,94,-59
A1N5NKNM61DTE9,8,3,14,2,85,-36
A1N5NKNM61DTE9,8,3,14,3,107,-16
A1N5NKNM61DTE9,8,3,14,4,133,-34
A1N5NKNM61DTE9,8,3,14,5,122,-61
A1N5NKNM61DTE9,8,3,14,6,-48,42
A1N5NKNM61DTE9,8,3,14,7,-85,60
A1N5NKNM61DTE9,8,3,14,8,-146,-170
A1N5NKNM61DTE9,8,3,14,9,-128,-139
A1N5NKNM61DTE9,8,3,14,10,-97,-146
A1N5NKNM61DTE9,8,3,14,11,-72,-167
A1N5NKNM61DTE9,8,3,14,12,-40,-185
A1N5NKNM61DTE9,8,3,14,13,-116,-181
A1N5NKNM61DTE9,8,3,14,14,-94,-204
A1N5NKNM61DTE9,8,3,14,15,-61,-213
AVAOHHGTBZWFJ,8,3,15,1,-49,37
AVAOHHGTBZWFJ,8,3,15,2,-73,56
AVAOHHGTBZWFJ,8,3,15,3,111,-66
AVAOHHGTBZWFJ,8,3,15,4,121,-41
AVAOHHGTBZWFJ,8,3,15,5,103,-26
AVAOHHGTBZWFJ,8,3,15,6,82,-38
AVAOHHGTBZWFJ,8,3,15,7,84,-67
AVAOHHGTBZWFJ,8,3,15,8,-39,-211
AVAOHHGTBZWFJ,8,3,15,9,-63,-201
AVAOHHGTBZWFJ,8,3,15,10,-87,-197
AVAOHHGTBZWFJ,8,3,15,11,-110,-180
AVAOHHGTBZWFJ,8,3,15,12,-97,-159
AVAOHHGTBZWFJ,8,3,15,13,-74,-169
AVAOHHGTBZWFJ,8,3,15,14,-46,-175
AVAOHHGTBZWFJ,8,3,15,15,-23,-186
A2LGDJ5PRMDXFK,8,3,16,1,-54,-218
A2LGDJ5PRMDXFK,8,3,16,2,-98,-217
A2LGDJ5PRMDXFK,8,3,16,3,-122,-202
A2LGDJ5PRMDXFK,8,3,16,4,-124,-181
A2LGDJ5PRMDXFK,8,3,16,5,-114,-176
A2LGDJ5PRMDXFK,8,3,16,6,-71,-170
A2LGDJ5PRMDXFK,8,3,16,7,-71,-203
A2LGDJ5PRMDXFK,8,3,16,8,96,-42
A2LGDJ5PRMDXFK,8,3,16,9,71,-13
A2LGDJ5PRMDXFK,8,3,16,10,110,32
A2LGDJ5PRMDXFK,8,3,16,11,121,32
A2LGDJ5PRMDXFK,8,3,16,12,119,-22
A2LGDJ5PRMDXFK,8,3,16,13,-196,-33
A2LGDJ5PRMDXFK,8,3,16,14,-84,65
A2LGDJ5PRMDXFK,8,3,16,15,-146,17
A32TO49YZSDHK0,8,3,17,1,-197,-12
A32TO49YZSDHK0,8,3,17,2,-162,38
A32TO49YZSDHK0,8,3,17,3,-134,70
A32TO49YZSDHK0,8,3,17,4,-130,-178
A32TO49YZSDHK0,8,3,17,5,-115,-204
A32TO49YZSDHK0,8,3,17,6,-67,-218
A32TO49YZSDHK0,8,3,17,7,85,-69
A32TO49YZSDHK0,8,3,17,8,102,-49
A32TO49YZSDHK0,8,3,17,9,123,-21
A32TO49YZSDHK0,8,3,17,10,90,-31
A32TO49YZSDHK0,8,3,17,11,-99,-149
A32TO49YZSDHK0,8,3,17,12,-97,-185
A32TO49YZSDHK0,8,3,17,13,-119,-170
A32TO49YZSDHK0,8,3,17,14,67,-54
A32TO49YZSDHK0,8,3,17,15,-101,-213
A26MN6JIKD4NXU,8,3,18,1,-213,-24
A26MN6JIKD4NXU,8,3,18,2,-192,16
A26MN6JIKD4NXU,8,3,18,3,-184,43
A26MN6JIKD4NXU,8,3,18,4,105,2
A26MN6JIKD4NXU,8,3,18,5,117,-16
A26MN6JIKD4NXU,8,3,18,6,103,-42
A26MN6JIKD4NXU,8,3,18,7,76,-17
A26MN6JIKD4NXU,8,3,18,8,59,-58
A26MN6JIKD4NXU,8,3,18,9,-115,-218
A26MN6JIKD4NXU,8,3,18,10,-97,-222
A26MN6JIKD4NXU,8,3,18,11,-78,-223
A26MN6JIKD4NXU,8,3,18,12,-78,-209
A26MN6JIKD4NXU,8,3,18,13,-94,-209
A26MN6JIKD4NXU,8,3,18,14,-113,-204
A26MN6JIKD4NXU,8,3,18,15,-94,-198
A2ZINIV8V5OPM7,8,3,19,1,-138,-218
A2ZINIV8V5OPM7,8,3,19,2,-119,-226
A2ZINIV8V5OPM7,8,3,19,3,-111,-207
A2ZINIV8V5OPM7,8,3,19,4,-123,-199
A2ZINIV8V5OPM7,8,3,19,5,-143,-194
A2ZINIV8V5OPM7,8,3,19,6,-154,-179
A2ZINIV8V5OPM7,8,3,19,7,-130,-180
A2ZINIV8V5OPM7,8,3,19,8,-105,-190
A2ZINIV8V5OPM7,8,3,19,9,94,-94
A2ZINIV8V5OPM7,8,3,19,10,125,-70
A2ZINIV8V5OPM7,8,3,19,11,-254,-35
A2ZINIV8V5OPM7,8,3,19,12,-225,-4
A2ZINIV8V5OPM7,8,3,19,13,-206,33
A2ZINIV8V5OPM7,8,3,19,14,-218,14
A2ZINIV8V5OPM7,8,3,19,15,111,-66
A3MELYYGRJ61SX,8,3,20,1,-143,-207
A3MELYYGRJ61SX,8,3,20,2,-164,-182
A3MELYYGRJ61SX,8,3,20,3,-134,-195
A3MELYYGRJ61SX,8,3,20,4,-120,-185
A3MELYYGRJ61SX,8,3,20,5,-136,-168
A3MELYYGRJ61SX,8,3,20,6,-159,-169
A3MELYYGRJ61SX,8,3,20,7,-143,-159
A3MELYYGRJ61SX,8,3,20,8,95,-127
A3MELYYGRJ61SX,8,3,20,9,114,-94
A3MELYYGRJ61SX,8,3,20,10,78,-76
A3MELYYGRJ61SX,8,3,20,11,-178,86
A3MELYYGRJ61SX,8,3,20,12,-195,139
A3MELYYGRJ61SX,8,3,20,13,-155,127
A3MELYYGRJ61SX,8,3,20,14,-144,154
A3MELYYGRJ61SX,8,3,20,15,-149,-189
base8_4,8,4,1,1,-32.57,53.22
base8_4,8,4,1,2,154.05,-90.92
base8_4,8,4,1,3,-131.31,-108.03
base8_4,8,4,1,4,-131.78,60.69
base8_4,8,4,1,5,95.63,-60.38
base8_4,8,4,1,6,110.82,188.8
base8_4,8,4,1,7,-26.8,-153.94
base8_4,8,4,1,8,-59.05,-5.23
base8_4,8,4,1,9,-171.84,63.04
base8_4,8,4,1,10,20.51,-108.05
base8_4,8,4,1,11,-155.05,147.84
base8_4,8,4,1,12,35.51,-63.85
base8_4,8,4,1,13,-93.49,-4.53
base8_4,8,4,1,14,162.8,-135.24
base8_4,8,4,1,15,-16.77,7.72
A34YPIHZ3OCPPS,8,4,2,1,-121,-90
A34YPIHZ3OCPPS,8,4,2,2,-23,-136
A34YPIHZ3OCPPS,8,4,2,3,-97,45
A34YPIHZ3OCPPS,8,4,2,4,-31,46
A34YPIHZ3OCPPS,8,4,2,5,-24,85
A34YPIHZ3OCPPS,8,4,2,6,149,-49
A34YPIHZ3OCPPS,8,4,2,7,-188,85
A34YPIHZ3OCPPS,8,4,2,8,-170,153
A34YPIHZ3OCPPS,8,4,2,9,179,182
A34YPIHZ3OCPPS,8,4,2,10,-1,54
A34YPIHZ3OCPPS,8,4,2,11,-109,-13
A34YPIHZ3OCPPS,8,4,2,12,-226,26
A34YPIHZ3OCPPS,8,4,2,13,-112,87
A34YPIHZ3OCPPS,8,4,2,14,-34,161
A34YPIHZ3OCPPS,8,4,2,15,-82,180
A2UIGDOLX5RV95,8,4,3,1,-68,171
A2UIGDOLX5RV95,8,4,3,2,-14,155
A2UIGDOLX5RV95,8,4,3,3,136,110
A2UIGDOLX5RV95,8,4,3,4,69,211
A2UIGDOLX5RV95,8,4,3,5,72,-66
A2UIGDOLX5RV95,8,4,3,6,-11,-140
A2UIGDOLX5RV95,8,4,3,7,-57,19
A2UIGDOLX5RV95,8,4,3,8,93,49
A2UIGDOLX5RV95,8,4,3,9,-73,-51
A2UIGDOLX5RV95,8,4,3,10,54,-164
A2UIGDOLX5RV95,8,4,3,11,27,-12
A2UIGDOLX5RV95,8,4,3,12,-190,11
A2UIGDOLX5RV95,8,4,3,13,179,-36
A2UIGDOLX5RV95,8,4,3,14,34,98
A2UIGDOLX5RV95,8,4,3,15,-137,-134
A2OMY4DX7JQVU0,8,4,4,1,71,-120
A2OMY4DX7JQVU0,8,4,4,2,21,-94
A2OMY4DX7JQVU0,8,4,4,3,44,11
A2OMY4DX7JQVU0,8,4,4,4,81,48
A2OMY4DX7JQVU0,8,4,4,5,-93,-72
A2OMY4DX7JQVU0,8,4,4,6,-101,-11
A2OMY4DX7JQVU0,8,4,4,7,16,113
A2OMY4DX7JQVU0,8,4,4,8,-51,90
A2OMY4DX7JQVU0,8,4,4,9,141,161
A2OMY4DX7JQVU0,8,4,4,10,166,91
A2OMY4DX7JQVU0,8,4,4,11,138,-22
A2OMY4DX7JQVU0,8,4,4,12,88,5
A2OMY4DX7JQVU0,8,4,4,13,-45,-6
A2OMY4DX7JQVU0,8,4,4,14,-63,15
A2OMY4DX7JQVU0,8,4,4,15,-85,85
ASSLGDY9ZOR2R,8,4,5,1,-107,-48
ASSLGDY9ZOR2R,8,4,5,2,-115,4
ASSLGDY9ZOR2R,8,4,5,3,-77,-44
ASSLGDY9ZOR2R,8,4,5,4,-87,-6
ASSLGDY9ZOR2R,8,4,5,5,131,167
ASSLGDY9ZOR2R,8,4,5,6,168,115
ASSLGDY9ZOR2R,8,4,5,7,-65,172
ASSLGDY9ZOR2R,8,4,5,8,189,-118
ASSLGDY9ZOR2R,8,4,5,9,59,-35
ASSLGDY9ZOR2R,8,4,5,10,160,-20
ASSLGDY9ZOR2R,8,4,5,11,56,62
ASSLGDY9ZOR2R,8,4,5,12,-20,-25
ASSLGDY9ZOR2R,8,4,5,13,79,-120
ASSLGDY9ZOR2R,8,4,5,14,110,-24
ASSLGDY9ZOR2R,8,4,5,15,-45,66
A1JYD03WBZ3FEH,8,4,6,1,-98,-34
A1JYD03WBZ3FEH,8,4,6,2,-97,4
A1JYD03WBZ3FEH,8,4,6,3,-53,-35
A1JYD03WBZ3FEH,8,4,6,4,-56,5
A1JYD03WBZ3FEH,8,4,6,5,-29,-19
A1JYD03WBZ3FEH,8,4,6,6,32,-35
A1JYD03WBZ3FEH,8,4,6,7,183,-104
A1JYD03WBZ3FEH,8,4,6,8,113,-101
A1JYD03WBZ3FEH,8,4,6,9,103,-39
A1JYD03WBZ3FEH,8,4,6,10,195,-29
A1JYD03WBZ3FEH,8,4,6,11,31,37
A1JYD03WBZ3FEH,8,4,6,12,4,97
A1JYD03WBZ3FEH,8,4,6,13,-10,168
A1JYD03WBZ3FEH,8,4,6,14,75,97
A1JYD03WBZ3FEH,8,4,6,15,74,168
ALT88JWMD3JVJ,8,4,7,1,183,-121
ALT88JWMD3JVJ,8,4,7,2,193,-41
ALT88JWMD3JVJ,8,4,7,3,86,-113
ALT88JWMD3JVJ,8,4,7,4,87,-31
ALT88JWMD3JVJ,8,4,7,5,7,-24
ALT88JWMD3JVJ,8,4,7,6,-125,-28
ALT88JWMD3JVJ,8,4,7,7,-124,18
ALT88JWMD3JVJ,8,4,7,8,-88,-33
ALT88JWMD3JVJ,8,4,7,9,-86,14
ALT88JWMD3JVJ,8,4,7,10,-66,-22
ALT88JWMD3JVJ,8,4,7,11,8,59
ALT88JWMD3JVJ,8,4,7,12,-11,118
ALT88JWMD3JVJ,8,4,7,13,-21,174
ALT88JWMD3JVJ,8,4,7,14,64,114
ALT88JWMD3JVJ,8,4,7,15,54,178
AAWKOMPUB02SL,8,4,8,1,89,-87
AAWKOMPUB02SL,8,4,8,2,167,-87
AAWKOMPUB02SL,8,4,8,3,187,0
AAWKOMPUB02SL,8,4,8,4,81,-3
AAWKOMPUB02SL,8,4,8,5,4,-2
AAWKOMPUB02SL,8,4,8,6,-72,-3
AAWKOMPUB02SL,8,4,8,7,-102,2
AAWKOMPUB02SL,8,4,8,8,-60,13
AAWKOMPUB02SL,8,4,8,9,-81,38
AAWKOMPUB02SL,8,4,8,10,-116,40
AAWKOMPUB02SL,8,4,8,11,-2,34
